           Open      Close       High        Low      Volume         VWAP           Timestamp  Transactions  OTC  hour  minute  dayofweek  Close_lag_1  Volume_lag_1   VWAP_lag_1  Close_lag_2  Volume_lag_2   VWAP_lag_2  Close_lag_3  Volume_lag_3   VWAP_lag_3  Close_lag_4  Volume_lag_4   VWAP_lag_4  Close_lag_5  Volume_lag_5   VWAP_lag_5
28    111277.00  111323.93  111342.86  111242.80   19.747938  111278.0340 2025-05-22 00:28:00           535  NaN     0      28          3    111282.25     42.621320  111252.6705    111315.09      4.059399  111322.6502    111326.39      6.931884  111313.9491    111274.65     25.166684  111315.3601    111328.08      5.232017  111347.9751
29    111250.00  111501.97  111514.74  111249.90    9.930894  111347.6723 2025-05-22 00:29:00           535  NaN     0      29          3    111323.93     19.747938  111278.0340    111282.25     42.621320  111252.6705    111315.09      4.059399  111322.6502    111326.39      6.931884  111313.9491    111274.65     25.166684  111315.3601
30    111489.99  111543.90  111599.00  111453.80    6.265264  111534.2753 2025-05-22 00:30:00           640  NaN     0      30          3    111501.97      9.930894  111347.6723    111323.93     19.747938  111278.0340    111282.25     42.621320  111252.6705    111315.09      4.059399  111322.6502    111326.39      6.931884  111313.9491
31    111544.15  111392.67  111550.41  111300.00   15.606751  111437.2558 2025-05-22 00:31:00           808  NaN     0      31          3    111543.90      6.265264  111534.2753    111501.97      9.930894  111347.6723    111323.93     19.747938  111278.0340    111282.25     42.621320  111252.6705    111315.09      4.059399  111322.6502
32    111400.19  111416.51  111422.20  111311.50    3.255259  111378.1781 2025-05-22 00:32:00           493  NaN     0      32          3    111392.67     15.606751  111437.2558    111543.90      6.265264  111534.2753    111501.97      9.930894  111347.6723    111323.93     19.747938  111278.0340    111282.25     42.621320  111252.6705
33    111416.67  111435.03  111516.79  111342.70    5.453045  111410.7936 2025-05-22 00:33:00           502  NaN     0      33          3    111416.51      3.255259  111378.1781    111392.67     15.606751  111437.2558    111543.90      6.265264  111534.2753    111501.97      9.930894  111347.6723    111323.93     19.747938  111278.0340
34    111435.02  111395.00  111447.92  111394.90    3.275416  111419.3251 2025-05-22 00:34:00           404  NaN     0      34          3    111435.03      5.453045  111410.7936    111416.51      3.255259  111378.1781    111392.67     15.606751  111437.2558    111543.90      6.265264  111534.2753    111501.97      9.930894  111347.6723
35    111421.59  111509.13  111514.90  111394.90    4.280889  111433.1129 2025-05-22 00:35:00           450  NaN     0      35          3    111395.00      3.275416  111419.3251    111435.03      5.453045  111410.7936    111416.51      3.255259  111378.1781    111392.67     15.606751  111437.2558    111543.90      6.265264  111534.2753
36    111508.89  111489.03  111516.07  111444.50    5.913596  111475.6286 2025-05-22 00:36:00           509  NaN     0      36          3    111509.13      4.280889  111433.1129    111395.00      3.275416  111419.3251    111435.03      5.453045  111410.7936    111416.51      3.255259  111378.1781    111392.67     15.606751  111437.2558
37    111481.18  111461.59  111511.31  111444.40    2.355670  111485.0874 2025-05-22 00:37:00           410  NaN     0      37          3    111489.03      5.913596  111475.6286    111509.13      4.280889  111433.1129    111395.00      3.275416  111419.3251    111435.03      5.453045  111410.7936    111416.51      3.255259  111378.1781
38    111461.54  111459.74  111517.90  111456.40    3.921523  111494.2780 2025-05-22 00:38:00           516  NaN     0      38          3    111461.59      2.355670  111485.0874    111489.03      5.913596  111475.6286    111509.13      4.280889  111433.1129    111395.00      3.275416  111419.3251    111435.03      5.453045  111410.7936
39    111459.69  111481.97  111494.99  111440.00    7.309855  111470.8025 2025-05-22 00:39:00           462  NaN     0      39          3    111459.74      3.921523  111494.2780    111461.59      2.355670  111485.0874    111489.03      5.913596  111475.6286    111509.13      4.280889  111433.1129    111395.00      3.275416  111419.3251
40    111479.44  111544.63  111587.16  111450.00    4.122900  111491.8797 2025-05-22 00:40:00           396  NaN     0      40          3    111481.97      7.309855  111470.8025    111459.74      3.921523  111494.2780    111461.59      2.355670  111485.0874    111489.03      5.913596  111475.6286    111509.13      4.280889  111433.1129
41    111537.12  111541.33  111599.00  111500.00    9.216934  111572.8356 2025-05-22 00:41:00           452  NaN     0      41          3    111544.63      4.122900  111491.8797    111481.97      7.309855  111470.8025    111459.74      3.921523  111494.2780    111461.59      2.355670  111485.0874    111489.03      5.913596  111475.6286
42    111541.33  111590.78  111605.76  111510.60    6.958527  111560.8315 2025-05-22 00:42:00           441  NaN     0      42          3    111541.33      9.216934  111572.8356    111544.63      4.122900  111491.8797    111481.97      7.309855  111470.8025    111459.74      3.921523  111494.2780    111461.59      2.355670  111485.0874
43    111590.77  111646.68  111697.17  111529.10   21.013684  111591.3740 2025-05-22 00:43:00           535  NaN     0      43          3    111590.78      6.958527  111560.8315    111541.33      9.216934  111572.8356    111544.63      4.122900  111491.8797    111481.97      7.309855  111470.8025    111459.74      3.921523  111494.2780
44    111597.20  111728.36  111728.40  111597.20    9.434930  111665.2914 2025-05-22 00:44:00           504  NaN     0      44          3    111646.68     21.013684  111591.3740    111590.78      6.958527  111560.8315    111541.33      9.216934  111572.8356    111544.63      4.122900  111491.8797    111481.97      7.309855  111470.8025
45    111728.35  111626.91  111728.38  111569.10    4.958465  111651.6839 2025-05-22 00:45:00           456  NaN     0      45          3    111728.36      9.434930  111665.2914    111646.68     21.013684  111591.3740    111590.78      6.958527  111560.8315    111541.33      9.216934  111572.8356    111544.63      4.122900  111491.8797
46    111626.00  111617.78  111665.35  111594.40    3.319296  111618.0799 2025-05-22 00:46:00           394  NaN     0      46          3    111626.91      4.958465  111651.6839    111728.36      9.434930  111665.2914    111646.68     21.013684  111591.3740    111590.78      6.958527  111560.8315    111541.33      9.216934  111572.8356
47    111611.53  111699.52  111716.47  111590.00    5.836173  111664.3832 2025-05-22 00:47:00           438  NaN     0      47          3    111617.78      3.319296  111618.0799    111626.91      4.958465  111651.6839    111728.36      9.434930  111665.2914    111646.68     21.013684  111591.3740    111590.78      6.958527  111560.8315
48    111699.52  111613.84  111708.37  111605.77    4.655394  111668.4769 2025-05-22 00:48:00           435  NaN     0      48          3    111699.52      5.836173  111664.3832    111617.78      3.319296  111618.0799    111626.91      4.958465  111651.6839    111728.36      9.434930  111665.2914    111646.68     21.013684  111591.3740
49    111613.83  111624.19  111650.14  111593.19    3.727962  111625.1493 2025-05-22 00:49:00           399  NaN     0      49          3    111613.84      4.655394  111668.4769    111699.52      5.836173  111664.3832    111617.78      3.319296  111618.0799    111626.91      4.958465  111651.6839    111728.36      9.434930  111665.2914
50    111616.83  111547.92  111626.10  111540.00    9.119465  111596.9149 2025-05-22 00:50:00           414  NaN     0      50          3    111624.19      3.727962  111625.1493    111613.84      4.655394  111668.4769    111699.52      5.836173  111664.3832    111617.78      3.319296  111618.0799    111626.91      4.958465  111651.6839
51    111547.01  111453.47  111600.00  111446.54    6.144204  111495.5569 2025-05-22 00:51:00           485  NaN     0      51          3    111547.92      9.119465  111596.9149    111624.19      3.727962  111625.1493    111613.84      4.655394  111668.4769    111699.52      5.836173  111664.3832    111617.78      3.319296  111618.0799
52    111453.47  111456.46  111464.31  111425.85    6.895408  111447.3054 2025-05-22 00:52:00           397  NaN     0      52          3    111453.47      6.144204  111495.5569    111547.92      9.119465  111596.9149    111624.19      3.727962  111625.1493    111613.84      4.655394  111668.4769    111699.52      5.836173  111664.3832
53    111456.46  111421.93  111456.46  111405.60    3.943848  111427.1495 2025-05-22 00:53:00           398  NaN     0      53          3    111456.46      6.895408  111447.3054    111453.47      6.144204  111495.5569    111547.92      9.119465  111596.9149    111624.19      3.727962  111625.1493    111613.84      4.655394  111668.4769
54    111421.92  111480.69  111480.69  111405.00    2.847673  111441.5395 2025-05-22 00:54:00           375  NaN     0      54          3    111421.93      3.943848  111427.1495    111456.46      6.895408  111447.3054    111453.47      6.144204  111495.5569    111547.92      9.119465  111596.9149    111624.19      3.727962  111625.1493
55    111480.69  111486.18  111536.48  111412.30    2.632455  111488.3350 2025-05-22 00:55:00           339  NaN     0      55          3    111480.69      2.847673  111441.5395    111421.93      3.943848  111427.1495    111456.46      6.895408  111447.3054    111453.47      6.144204  111495.5569    111547.92      9.119465  111596.9149
56    111484.56  111480.96  111484.56  111422.80    2.406420  111466.8145 2025-05-22 00:56:00           311  NaN     0      56          3    111486.18      2.632455  111488.3350    111480.69      2.847673  111441.5395    111421.93      3.943848  111427.1495    111456.46      6.895408  111447.3054    111453.47      6.144204  111495.5569
57    111461.56  111446.42  111462.94  111400.00    3.372308  111438.0176 2025-05-22 00:57:00           310  NaN     0      57          3    111480.96      2.406420  111466.8145    111486.18      2.632455  111488.3350    111480.69      2.847673  111441.5395    111421.93      3.943848  111427.1495    111456.46      6.895408  111447.3054
58    111446.42  111529.29  111541.32  111419.70    2.618829  111494.6556 2025-05-22 00:58:00           467  NaN     0      58          3    111446.42      3.372308  111438.0176    111480.96      2.406420  111466.8145    111486.18      2.632455  111488.3350    111480.69      2.847673  111441.5395    111421.93      3.943848  111427.1495
59    111434.60  111495.62  111548.08  111434.50    2.952366  111509.8152 2025-05-22 00:59:00           348  NaN     0      59          3    111529.29      2.618829  111494.6556    111446.42      3.372308  111438.0176    111480.96      2.406420  111466.8145    111486.18      2.632455  111488.3350    111480.69      2.847673  111441.5395
60    111448.80  111481.07  111533.15  111448.80    7.016845  111494.6100 2025-05-22 01:00:00           450  NaN     1       0          3    111495.62      2.952366  111509.8152    111529.29      2.618829  111494.6556    111446.42      3.372308  111438.0176    111480.96      2.406420  111466.8145    111486.18      2.632455  111488.3350
61    111472.46  111479.05  111499.98  111443.40    3.284700  111467.5876 2025-05-22 01:01:00           412  NaN     1       1          3    111481.07      7.016845  111494.6100    111495.62      2.952366  111509.8152    111529.29      2.618829  111494.6556    111446.42      3.372308  111438.0176    111480.96      2.406420  111466.8145
62    111479.05  111456.62  111479.16  111430.00    4.081867  111458.1766 2025-05-22 01:02:00           348  NaN     1       2          3    111479.05      3.284700  111467.5876    111481.07      7.016845  111494.6100    111495.62      2.952366  111509.8152    111529.29      2.618829  111494.6556    111446.42      3.372308  111438.0176
63    111456.61  111441.67  111459.27  111390.00   15.330594  111412.3726 2025-05-22 01:03:00           457  NaN     1       3          3    111456.62      4.081867  111458.1766    111479.05      3.284700  111467.5876    111481.07      7.016845  111494.6100    111495.62      2.952366  111509.8152    111529.29      2.618829  111494.6556
64    111404.80  111527.33  111545.99  111404.80    3.180589  111499.9181 2025-05-22 01:04:00           427  NaN     1       4          3    111441.67     15.330594  111412.3726    111456.62      4.081867  111458.1766    111479.05      3.284700  111467.5876    111481.07      7.016845  111494.6100    111495.62      2.952366  111509.8152
65    111494.10  111578.40  111600.00  111490.00    5.367500  111552.0848 2025-05-22 01:05:00           459  NaN     1       5          3    111527.33      3.180589  111499.9181    111441.67     15.330594  111412.3726    111456.62      4.081867  111458.1766    111479.05      3.284700  111467.5876    111481.07      7.016845  111494.6100
66    111578.50  111521.89  111683.85  111500.00    9.557875  111609.5422 2025-05-22 01:06:00           504  NaN     1       6          3    111578.40      5.367500  111552.0848    111527.33      3.180589  111499.9181    111441.67     15.330594  111412.3726    111456.62      4.081867  111458.1766    111479.05      3.284700  111467.5876
67    111555.00  111386.26  111571.35  111358.06    6.693167  111434.1996 2025-05-22 01:07:00           565  NaN     1       7          3    111521.89      9.557875  111609.5422    111578.40      5.367500  111552.0848    111527.33      3.180589  111499.9181    111441.67     15.330594  111412.3726    111456.62      4.081867  111458.1766
68    111386.45  111316.52  111419.13  111316.52   19.393150  111349.8788 2025-05-22 01:08:00           505  NaN     1       8          3    111386.26      6.693167  111434.1996    111521.89      9.557875  111609.5422    111578.40      5.367500  111552.0848    111527.33      3.180589  111499.9181    111441.67     15.330594  111412.3726
69    111315.12  111315.42  111340.00  111252.40    6.402324  111288.6064 2025-05-22 01:09:00           433  NaN     1       9          3    111316.52     19.393150  111349.8788    111386.26      6.693167  111434.1996    111521.89      9.557875  111609.5422    111578.40      5.367500  111552.0848    111527.33      3.180589  111499.9181
70    111315.60  111245.92  111315.61  111171.02   16.206061  111245.6344 2025-05-22 01:10:00           562  NaN     1      10          3    111315.42      6.402324  111288.6064    111316.52     19.393150  111349.8788    111386.26      6.693167  111434.1996    111521.89      9.557875  111609.5422    111578.40      5.367500  111552.0848
71    111220.00  111244.81  111279.29  111220.00    5.205428  111242.9757 2025-05-22 01:11:00           429  NaN     1      11          3    111245.92     16.206061  111245.6344    111315.42      6.402324  111288.6064    111316.52     19.393150  111349.8788    111386.26      6.693167  111434.1996    111521.89      9.557875  111609.5422
72    111246.33  111297.32  111297.32  111220.00    3.398410  111248.6028 2025-05-22 01:12:00           371  NaN     1      12          3    111244.81      5.205428  111242.9757    111245.92     16.206061  111245.6344    111315.42      6.402324  111288.6064    111316.52     19.393150  111349.8788    111386.26      6.693167  111434.1996
73    111297.30  111289.10  111303.90  111224.00    1.513769  111285.9028 2025-05-22 01:13:00           334  NaN     1      13          3    111297.32      3.398410  111248.6028    111244.81      5.205428  111242.9757    111245.92     16.206061  111245.6344    111315.42      6.402324  111288.6064    111316.52     19.393150  111349.8788
74    111292.73  111342.77  111347.75  111250.00    4.291200  111320.7155 2025-05-22 01:14:00           372  NaN     1      14          3    111289.10      1.513769  111285.9028    111297.32      3.398410  111248.6028    111244.81      5.205428  111242.9757    111245.92     16.206061  111245.6344    111315.42      6.402324  111288.6064
75    111347.69  111438.39  111486.64  111290.00   11.131328  111413.4157 2025-05-22 01:15:00           492  NaN     1      15          3    111342.77      4.291200  111320.7155    111289.10      1.513769  111285.9028    111297.32      3.398410  111248.6028    111244.81      5.205428  111242.9757    111245.92     16.206061  111245.6344
76    111460.34  111412.86  111460.44  111350.00    4.975984  111397.7408 2025-05-22 01:16:00           536  NaN     1      16          3    111438.39     11.131328  111413.4157    111342.77      4.291200  111320.7155    111289.10      1.513769  111285.9028    111297.32      3.398410  111248.6028    111244.81      5.205428  111242.9757
77    111417.28  111444.75  111446.77  111362.68    2.072144  111410.3503 2025-05-22 01:17:00           322  NaN     1      17          3    111412.86      4.975984  111397.7408    111438.39     11.131328  111413.4157    111342.77      4.291200  111320.7155    111289.10      1.513769  111285.9028    111297.32      3.398410  111248.6028
78    111444.76  111349.01  111449.51  111321.02    4.098205  111384.2825 2025-05-22 01:18:00           438  NaN     1      18          3    111444.75      2.072144  111410.3503    111412.86      4.975984  111397.7408    111438.39     11.131328  111413.4157    111342.77      4.291200  111320.7155    111289.10      1.513769  111285.9028
79    111348.71  111397.61  111428.76  111320.00    2.798730  111363.4633 2025-05-22 01:19:00           379  NaN     1      19          3    111349.01      4.098205  111384.2825    111444.75      2.072144  111410.3503    111412.86      4.975984  111397.7408    111438.39     11.131328  111413.4157    111342.77      4.291200  111320.7155
80    111392.66  111401.94  111423.44  111332.63    4.182804  111370.5116 2025-05-22 01:20:00           408  NaN     1      20          3    111397.61      2.798730  111363.4633    111349.01      4.098205  111384.2825    111444.75      2.072144  111410.3503    111412.86      4.975984  111397.7408    111438.39     11.131328  111413.4157
81    111408.51  111350.64  111408.80  111320.00    6.771551  111343.5396 2025-05-22 01:21:00           375  NaN     1      21          3    111401.94      4.182804  111370.5116    111397.61      2.798730  111363.4633    111349.01      4.098205  111384.2825    111444.75      2.072144  111410.3503    111412.86      4.975984  111397.7408
82    111323.10  111398.64  111418.07  111323.10    8.393181  111357.2105 2025-05-22 01:22:00           444  NaN     1      22          3    111350.64      6.771551  111343.5396    111401.94      4.182804  111370.5116    111397.61      2.798730  111363.4633    111349.01      4.098205  111384.2825    111444.75      2.072144  111410.3503
83    111398.61  111381.51  111455.41  111334.90    5.499072  111400.5818 2025-05-22 01:23:00           461  NaN     1      23          3    111398.64      8.393181  111357.2105    111350.64      6.771551  111343.5396    111401.94      4.182804  111370.5116    111397.61      2.798730  111363.4633    111349.01      4.098205  111384.2825
84    111381.52  111400.61  111411.99  111340.00    9.420752  111366.5912 2025-05-22 01:24:00           473  NaN     1      24          3    111381.51      5.499072  111400.5818    111398.64      8.393181  111357.2105    111350.64      6.771551  111343.5396    111401.94      4.182804  111370.5116    111397.61      2.798730  111363.4633
85    111349.60  111355.13  111433.93  111320.00    4.761333  111387.0054 2025-05-22 01:25:00           404  NaN     1      25          3    111400.61      9.420752  111366.5912    111381.51      5.499072  111400.5818    111398.64      8.393181  111357.2105    111350.64      6.771551  111343.5396    111401.94      4.182804  111370.5116
86    111349.64  111270.00  111360.74  111270.00    7.770197  111315.5963 2025-05-22 01:26:00           419  NaN     1      26          3    111355.13      4.761333  111387.0054    111400.61      9.420752  111366.5912    111381.51      5.499072  111400.5818    111398.64      8.393181  111357.2105    111350.64      6.771551  111343.5396
87    111294.24  111340.61  111353.62  111270.00    2.517812  111311.0848 2025-05-22 01:27:00           272  NaN     1      27          3    111270.00      7.770197  111315.5963    111355.13      4.761333  111387.0054    111400.61      9.420752  111366.5912    111381.51      5.499072  111400.5818    111398.64      8.393181  111357.2105
88    111339.16  111476.21  111480.29  111300.00    4.970159  111371.8639 2025-05-22 01:28:00           356  NaN     1      28          3    111340.61      2.517812  111311.0848    111270.00      7.770197  111315.5963    111355.13      4.761333  111387.0054    111400.61      9.420752  111366.5912    111381.51      5.499072  111400.5818
89    111476.21  111454.47  111489.71  111388.90    6.635139  111456.7634 2025-05-22 01:29:00           330  NaN     1      29          3    111476.21      4.970159  111371.8639    111340.61      2.517812  111311.0848    111270.00      7.770197  111315.5963    111355.13      4.761333  111387.0054    111400.61      9.420752  111366.5912
90    111450.21  111356.64  111465.40  111356.64    5.483495  111427.5702 2025-05-22 01:30:00           396  NaN     1      30          3    111454.47      6.635139  111456.7634    111476.21      4.970159  111371.8639    111340.61      2.517812  111311.0848    111270.00      7.770197  111315.5963    111355.13      4.761333  111387.0054
91    111349.91  111385.01  111400.10  111340.00    2.310005  111363.5798 2025-05-22 01:31:00           349  NaN     1      31          3    111356.64      5.483495  111427.5702    111454.47      6.635139  111456.7634    111476.21      4.970159  111371.8639    111340.61      2.517812  111311.0848    111270.00      7.770197  111315.5963
92    111345.70  111382.22  111397.92  111300.00    2.942272  111334.2226 2025-05-22 01:32:00           373  NaN     1      32          3    111385.01      2.310005  111363.5798    111356.64      5.483495  111427.5702    111454.47      6.635139  111456.7634    111476.21      4.970159  111371.8639    111340.61      2.517812  111311.0848
93    111366.21  111370.51  111395.00  111320.00    2.943584  111357.3937 2025-05-22 01:33:00           340  NaN     1      33          3    111382.22      2.942272  111334.2226    111385.01      2.310005  111363.5798    111356.64      5.483495  111427.5702    111454.47      6.635139  111456.7634    111476.21      4.970159  111371.8639
94    111361.28  111358.80  111370.00  111320.00   15.737894  111350.3110 2025-05-22 01:34:00           411  NaN     1      34          3    111370.51      2.943584  111357.3937    111382.22      2.942272  111334.2226    111385.01      2.310005  111363.5798    111356.64      5.483495  111427.5702    111454.47      6.635139  111456.7634
95    111350.94  111369.94  111370.00  111327.30   16.148045  111345.9686 2025-05-22 01:35:00           400  NaN     1      35          3    111358.80     15.737894  111350.3110    111370.51      2.943584  111357.3937    111382.22      2.942272  111334.2226    111385.01      2.310005  111363.5798    111356.64      5.483495  111427.5702
96    111362.06  111393.16  111400.00  111320.00    4.904208  111367.8233 2025-05-22 01:36:00           298  NaN     1      36          3    111369.94     16.148045  111345.9686    111358.80     15.737894  111350.3110    111370.51      2.943584  111357.3937    111382.22      2.942272  111334.2226    111385.01      2.310005  111363.5798
97    111395.59  111370.08  111463.86  111300.00   14.134082  111387.2494 2025-05-22 01:37:00           493  NaN     1      37          3    111393.16      4.904208  111367.8233    111369.94     16.148045  111345.9686    111358.80     15.737894  111350.3110    111370.51      2.943584  111357.3937    111382.22      2.942272  111334.2226
98    111368.07  111434.03  111462.61  111316.20    2.442568  111414.5723 2025-05-22 01:38:00           368  NaN     1      38          3    111370.08     14.134082  111387.2494    111393.16      4.904208  111367.8233    111369.94     16.148045  111345.9686    111358.80     15.737894  111350.3110    111370.51      2.943584  111357.3937
99    111426.95  111473.02  111473.81  111370.00    8.112433  111418.7244 2025-05-22 01:39:00           515  NaN     1      39          3    111434.03      2.442568  111414.5723    111370.08     14.134082  111387.2494    111393.16      4.904208  111367.8233    111369.94     16.148045  111345.9686    111358.80     15.737894  111350.3110
100   111471.55  111324.10  111500.00  111301.15   14.712294  111439.2241 2025-05-22 01:40:00           553  NaN     1      40          3    111473.02      8.112433  111418.7244    111434.03      2.442568  111414.5723    111370.08     14.134082  111387.2494    111393.16      4.904208  111367.8233    111369.94     16.148045  111345.9686
101   111300.00  111380.98  111390.96  111290.00    4.042806  111335.4642 2025-05-22 01:41:00           405  NaN     1      41          3    111324.10     14.712294  111439.2241    111473.02      8.112433  111418.7244    111434.03      2.442568  111414.5723    111370.08     14.134082  111387.2494    111393.16      4.904208  111367.8233
102   111386.35  111427.97  111453.48  111324.30    4.525847  111400.1824 2025-05-22 01:42:00           388  NaN     1      42          3    111380.98      4.042806  111335.4642    111324.10     14.712294  111439.2241    111473.02      8.112433  111418.7244    111434.03      2.442568  111414.5723    111370.08     14.134082  111387.2494
103   111423.47  111425.07  111486.95  111357.50    4.119180  111426.6440 2025-05-22 01:43:00           348  NaN     1      43          3    111427.97      4.525847  111400.1824    111380.98      4.042806  111335.4642    111324.10     14.712294  111439.2241    111473.02      8.112433  111418.7244    111434.03      2.442568  111414.5723
104   111434.74  111416.18  111440.55  111380.90    7.363702  111416.6563 2025-05-22 01:44:00           411  NaN     1      44          3    111425.07      4.119180  111426.6440    111427.97      4.525847  111400.1824    111380.98      4.042806  111335.4642    111324.10     14.712294  111439.2241    111473.02      8.112433  111418.7244
105   111381.00  111417.76  111426.26  111360.00    3.102473  111396.2427 2025-05-22 01:45:00           278  NaN     1      45          3    111416.18      7.363702  111416.6563    111425.07      4.119180  111426.6440    111427.97      4.525847  111400.1824    111380.98      4.042806  111335.4642    111324.10     14.712294  111439.2241
106   111416.72  111392.38  111421.53  111351.00    3.170795  111392.4556 2025-05-22 01:46:00           343  NaN     1      46          3    111417.76      3.102473  111396.2427    111416.18      7.363702  111416.6563    111425.07      4.119180  111426.6440    111427.97      4.525847  111400.1824    111380.98      4.042806  111335.4642
107   111394.28  111439.95  111440.00  111350.00    2.773715  111393.5714 2025-05-22 01:47:00           335  NaN     1      47          3    111392.38      3.170795  111392.4556    111417.76      3.102473  111396.2427    111416.18      7.363702  111416.6563    111425.07      4.119180  111426.6440    111427.97      4.525847  111400.1824
108   111439.96  111463.96  111466.73  111365.00    5.752148  111415.0074 2025-05-22 01:48:00           392  NaN     1      48          3    111439.95      2.773715  111393.5714    111392.38      3.170795  111392.4556    111417.76      3.102473  111396.2427    111416.18      7.363702  111416.6563    111425.07      4.119180  111426.6440
109   111463.96  111420.43  111496.73  111338.56    3.290018  111414.4548 2025-05-22 01:49:00           336  NaN     1      49          3    111463.96      5.752148  111415.0074    111439.95      2.773715  111393.5714    111392.38      3.170795  111392.4556    111417.76      3.102473  111396.2427    111416.18      7.363702  111416.6563
110   111419.33  111456.87  111474.82  111375.00    7.778304  111397.2122 2025-05-22 01:50:00           251  NaN     1      50          3    111420.43      3.290018  111414.4548    111463.96      5.752148  111415.0074    111439.95      2.773715  111393.5714    111392.38      3.170795  111392.4556    111417.76      3.102473  111396.2427
111   111456.87  111445.19  111456.87  111344.91    5.355426  111396.7802 2025-05-22 01:51:00           389  NaN     1      51          3    111456.87      7.778304  111397.2122    111420.43      3.290018  111414.4548    111463.96      5.752148  111415.0074    111439.95      2.773715  111393.5714    111392.38      3.170795  111392.4556
112   111445.19  111479.31  111482.28  111375.00    3.686133  111456.8382 2025-05-22 01:52:00           337  NaN     1      52          3    111445.19      5.355426  111396.7802    111456.87      7.778304  111397.2122    111420.43      3.290018  111414.4548    111463.96      5.752148  111415.0074    111439.95      2.773715  111393.5714
113   111399.90  111477.30  111500.00  111390.00    7.533199  111442.4302 2025-05-22 01:53:00           417  NaN     1      53          3    111479.31      3.686133  111456.8382    111445.19      5.355426  111396.7802    111456.87      7.778304  111397.2122    111420.43      3.290018  111414.4548    111463.96      5.752148  111415.0074
114   111469.00  111330.00  111471.21  111330.00    6.065719  111382.8394 2025-05-22 01:54:00           421  NaN     1      54          3    111477.30      7.533199  111442.4302    111479.31      3.686133  111456.8382    111445.19      5.355426  111396.7802    111456.87      7.778304  111397.2122    111420.43      3.290018  111414.4548
115   111349.99  110993.47  111388.80  110930.00   90.172144  111126.9182 2025-05-22 01:55:00          1031  NaN     1      55          3    111330.00      6.065719  111382.8394    111477.30      7.533199  111442.4302    111479.31      3.686133  111456.8382    111445.19      5.355426  111396.7802    111456.87      7.778304  111397.2122
116   110980.00  111039.41  111183.28  110980.00   11.983953  111065.4736 2025-05-22 01:56:00           724  NaN     1      56          3    110993.47     90.172144  111126.9182    111330.00      6.065719  111382.8394    111477.30      7.533199  111442.4302    111479.31      3.686133  111456.8382    111445.19      5.355426  111396.7802
117   111046.35  111012.88  111078.90  110979.60   14.131276  111019.2853 2025-05-22 01:57:00           561  NaN     1      57          3    111039.41     11.983953  111065.4736    110993.47     90.172144  111126.9182    111330.00      6.065719  111382.8394    111477.30      7.533199  111442.4302    111479.31      3.686133  111456.8382
118   111012.89  110885.43  111020.00  110819.10   34.487575  110934.0175 2025-05-22 01:58:00           851  NaN     1      58          3    111012.88     14.131276  111019.2853    111039.41     11.983953  111065.4736    110993.47     90.172144  111126.9182    111330.00      6.065719  111382.8394    111477.30      7.533199  111442.4302
119   110862.00  110803.80  110990.46  110803.80   32.852930  110871.8948 2025-05-22 01:59:00           816  NaN     1      59          3    110885.43     34.487575  110934.0175    111012.88     14.131276  111019.2853    111039.41     11.983953  111065.4736    110993.47     90.172144  111126.9182    111330.00      6.065719  111382.8394
120   110803.90  110870.00  110930.26  110803.80   10.646595  110856.4141 2025-05-22 02:00:00           555  NaN     2       0          3    110803.80     32.852930  110871.8948    110885.43     34.487575  110934.0175    111012.88     14.131276  111019.2853    111039.41     11.983953  111065.4736    110993.47     90.172144  111126.9182
121   110916.26  111061.00  111081.83  110878.90   11.055529  110981.6490 2025-05-22 02:01:00           468  NaN     2       1          3    110870.00     10.646595  110856.4141    110803.80     32.852930  110871.8948    110885.43     34.487575  110934.0175    111012.88     14.131276  111019.2853    111039.41     11.983953  111065.4736
122   111061.00  111014.00  111061.00  110957.21    3.785785  111010.3167 2025-05-22 02:02:00           399  NaN     2       2          3    111061.00     11.055529  110981.6490    110870.00     10.646595  110856.4141    110803.80     32.852930  110871.8948    110885.43     34.487575  110934.0175    111012.88     14.131276  111019.2853
123   111013.00  111098.78  111098.79  110972.00    7.805386  111031.7645 2025-05-22 02:03:00           370  NaN     2       3          3    111014.00      3.785785  111010.3167    111061.00     11.055529  110981.6490    110870.00     10.646595  110856.4141    110803.80     32.852930  110871.8948    110885.43     34.487575  110934.0175
124   111098.05  111144.44  111185.04  110972.00    8.917000  111106.4203 2025-05-22 02:04:00           534  NaN     2       4          3    111098.78      7.805386  111031.7645    111014.00      3.785785  111010.3167    111061.00     11.055529  110981.6490    110870.00     10.646595  110856.4141    110803.80     32.852930  110871.8948
125   111118.90  111054.07  111144.45  111006.61    3.394070  111088.5519 2025-05-22 02:05:00           425  NaN     2       5          3    111144.44      8.917000  111106.4203    111098.78      7.805386  111031.7645    111014.00      3.785785  111010.3167    111061.00     11.055529  110981.6490    110870.00     10.646595  110856.4141
126   111054.07  111031.06  111054.08  110980.00    3.074802  111024.6265 2025-05-22 02:06:00           277  NaN     2       6          3    111054.07      3.394070  111088.5519    111144.44      8.917000  111106.4203    111098.78      7.805386  111031.7645    111014.00      3.785785  111010.3167    111061.00     11.055529  110981.6490
127   111031.07  111046.25  111108.45  111000.00    2.830314  111046.1458 2025-05-22 02:07:00           381  NaN     2       7          3    111031.06      3.074802  111024.6265    111054.07      3.394070  111088.5519    111144.44      8.917000  111106.4203    111098.78      7.805386  111031.7645    111014.00      3.785785  111010.3167
